id,max_quality,cost,capital,pur,price,period,lag_price,lag_qv,lag_pur,lag_capital,diff_price,diff_qv,diff_pur,diff_capital
3,6.0,116.71,5.14,0,117.71,14,101.52,7.0,0.0,12.08,16.189999999999998,-1.0,0.0,-6.94
4,7.0,0.4,2759.95,6,1.4,14,68.26,17.0,0.0,38.13,-66.86,-10.0,6.0,2721.8199999999997
5,5.0,93.13,38.83,0,94.13,14,16.740000000000002,25.0,0.0,31.64,77.38999999999999,-20.0,0.0,7.189999999999998
6,20.0,89.46,24.4,0,90.46,14,42.22,16.0,0.0,16.43,48.239999999999995,4.0,0.0,7.969999999999999
7,21.0,59.34,34.04,0,60.34,14,98.27,45.0,0.0,26.82,-37.92999999999999,-24.0,0.0,7.219999999999999
8,12.0,81.52,36.06,0,82.52,14,48.66,20.0,0.0,54.38,33.86,-8.0,0.0,-18.32
9,12.0,38.64,2.59,0,39.64,14,43.27,36.0,0.0,16.86,-3.6300000000000026,-24.0,0.0,-14.27
10,21.0,73.17,14.43,0,74.17,14,42.25,10.0,0.0,10.52,31.92,11.0,0.0,3.91
11,44.0,8.26,10374.56,1856,9.26,14,80.95,29.0,0.0,430.23,-71.69,15.0,1856.0,9944.33
12,14.0,78.52,24.01,0,79.52,14,67.04,28.0,0.0,139.84,12.47999999999999,-14.0,0.0,-115.83
13,2.0,93.06,66.52,0,94.06,14,96.79,26.0,0.0,1.3,-2.730000000000004,-24.0,0.0,65.22
14,10.0,21.76,1.82,0,22.76,14,37.53,1.0,0.0,104.48,-14.77,9.0,0.0,-102.66000000000001
15,8.0,72.39,3.39,0,73.39,14,68.66,4.0,0.0,18.39,4.730000000000004,4.0,0.0,-15.0
16,29.0,76.19,4.09,0,77.19,14,61.72,27.0,0.0,21.94,15.469999999999999,2.0,0.0,-17.85
17,9.0,1.68,124.28,24,2.6799999999999997,14,62.66,38.0,0.0,289.53,-59.98,-29.0,24.0,-165.24999999999997
18,21.0,79.03,60.69,0,80.03,14,37.16,27.0,0.0,16.95,42.870000000000005,-6.0,0.0,43.739999999999995
19,22.0,93.66,18.35,0,94.66,14,70.69,28.0,0.0,189.17,23.97,-6.0,0.0,-170.82
20,42.0,13.68,10153.44,0,14.68,14,70.56,6.0,0.0,2.43,-55.88,36.0,0.0,10151.01
21,5.0,31.23,133.19,0,32.230000000000004,14,49.77,4.0,0.0,200.57,-17.54,1.0,0.0,-67.38
22,8.0,24.83,41.99,0,25.83,14,57.53,12.0,0.0,56.87,-31.700000000000003,-4.0,0.0,-14.879999999999995
23,32.0,41.87,1094.37,0,42.87,14,69.28,22.0,0.0,565.55,-26.410000000000004,10.0,0.0,528.8199999999999
24,21.0,28.96,17.94,0,29.96,14,73.66,12.0,0.0,16.78,-43.699999999999996,9.0,0.0,1.1600000000000001
25,26.0,70.41,497.28,0,71.41,14,37.85,31.0,0.0,1169.39,33.559999999999995,-5.0,0.0,-672.1100000000001
26,29.0,81.87,408.68,0,82.87,14,10.39,29.0,18.0,2348.83,72.48,0.0,-18.0,-1940.1499999999999
27,7.0,7.11,47.14,0,8.11,14,5.96,20.0,128.0,2358.13,2.1499999999999995,-13.0,-128.0,-2310.9900000000002
28,18.0,32.7,5.37,0,33.7,14,64.95,2.0,0.0,55.3,-31.25,16.0,0.0,-49.93
29,7.0,100.52,12.08,0,101.52,14,117.71,6.0,0.0,5.14,-16.189999999999998,1.0,0.0,6.94
30,17.0,67.26,38.13,0,68.26,14,2.2800000000000002,10.0,43.0,2824.96,65.98,7.0,-43.0,-2786.83
31,25.0,15.74,31.64,0,16.740000000000002,14,94.13,5.0,0.0,38.83,-77.38999999999999,20.0,0.0,-7.189999999999998
32,16.0,41.22,16.43,0,42.22,14,90.46,20.0,0.0,24.4,-48.239999999999995,-4.0,0.0,-7.969999999999999
33,45.0,97.27,-751.3399999999999,0,98.27,14,60.34,21.0,0.0,34.04,37.92999999999999,24.0,0.0,-785.3799999999999
34,20.0,47.66,54.38,0,48.66,14,82.52,12.0,0.0,36.06,-33.86,8.0,0.0,18.32
35,36.0,42.27,16.86,0,43.27,14,39.64,12.0,0.0,2.59,3.6300000000000026,24.0,0.0,14.27
36,15.0,50.27,8.47,0,51.27,14,74.17,21.0,0.0,14.43,-22.9,-6.0,0.0,-5.959999999999999
37,10.0,41.25,10.52,0,42.25,14,29.96,21.0,0.0,17.94,12.29,-11.0,0.0,-7.420000000000002
38,12.0,56.53,56.87,0,57.53,14,79.52,14.0,0.0,24.01,-21.989999999999995,-2.0,0.0,32.86
39,28.0,57.97,18.64,0,58.97,14,94.06,2.0,0.0,66.52,-35.09,26.0,0.0,-47.879999999999995
40,26.0,95.79,1.3,0,96.79,14,25.66,6.0,0.0,28.0,71.13000000000001,20.0,0.0,-26.7
41,1.0,36.53,104.48,0,37.53,14,73.39,8.0,0.0,3.39,-35.86,-7.0,0.0,101.09
42,4.0,67.66,18.39,0,68.66,14,77.19,29.0,0.0,4.09,-8.530000000000001,-25.0,0.0,14.3
43,27.0,60.72,21.94,0,61.72,14,2.6799999999999997,9.0,0.0,100.28,59.04,18.0,0.0,-78.34
44,35.0,58.03,238.3,0,59.03,14,80.03,21.0,0.0,60.69,-21.0,14.0,0.0,177.61
45,27.0,36.16,16.95,0,37.16,14,94.66,22.0,0.0,18.35,-57.5,5.0,0.0,-1.4000000000000021
46,28.0,65.34,91.82,0,66.34,14,10.83,40.0,12.0,10207.23,55.510000000000005,-12.0,-12.0,-10115.41
47,6.0,69.56,2.43,0,70.56,14,32.230000000000004,5.0,0.0,133.19,38.33,1.0,0.0,-130.76
48,5.0,54.59,62.97,0,55.59,14,25.83,8.0,0.0,41.99,29.760000000000005,-3.0,0.0,20.979999999999997
49,12.0,72.66,16.78,0,73.66,14,11.11,49.0,1793.0,8588.380000000001,62.55,-37.0,-1793.0,-8571.6
0,23.0,7.59,2215.15,74,8.59,15,43.27,36.0,0.0,16.86,-34.68000000000001,-13.0,74.0,2198.29
1,21.0,4.1,2311.38,90,5.1,15,48.66,20.0,0.0,54.38,-43.559999999999995,1.0,90.0,2257.0
2,2.0,63.95,55.3,0,64.95,15,98.27,45.0,0.0,-751.3399999999999,-33.31999999999999,-43.0,0.0,806.6399999999999
3,6.0,116.71,5.14,0,117.71,15,42.22,16.0,0.0,16.43,75.49,-10.0,0.0,-11.29
4,8.0,0.4,2714.15,3,1.4,15,8.11,7.0,0.0,47.14,-6.709999999999999,1.0,3.0,2667.01
5,5.0,93.13,38.83,0,94.13,15,68.26,17.0,0.0,38.13,25.86999999999999,-12.0,0.0,0.6999999999999957
6,20.0,89.46,24.4,0,90.46,15,101.52,7.0,0.0,12.08,-11.060000000000002,13.0,0.0,12.319999999999999
7,21.0,59.34,34.04,0,60.34,15,33.7,18.0,0.0,5.37,26.64,3.0,0.0,28.669999999999998
8,12.0,81.52,36.06,0,82.52,15,51.27,15.0,0.0,8.47,31.249999999999993,-3.0,0.0,27.590000000000003
9,12.0,38.64,2.59,0,39.64,15,16.740000000000002,25.0,0.0,31.64,22.9,-13.0,0.0,-29.05
10,21.0,73.17,14.43,0,74.17,15,42.25,10.0,0.0,10.52,31.92,11.0,0.0,3.91
11,45.0,13.26,11973.88,1672,14.26,15,61.72,27.0,0.0,21.94,-47.46,18.0,1672.0,11951.939999999999
12,14.0,78.52,24.01,0,79.52,15,58.97,28.0,0.0,18.64,20.549999999999997,-14.0,0.0,5.370000000000001
13,2.0,93.06,66.52,0,94.06,15,96.79,26.0,0.0,1.3,-2.730000000000004,-24.0,0.0,65.22
14,10.0,21.76,1.82,0,22.76,15,37.53,1.0,0.0,104.48,-14.77,9.0,0.0,-102.66000000000001
15,8.0,72.39,3.39,0,73.39,15,68.66,4.0,0.0,18.39,4.730000000000004,4.0,0.0,-15.0
16,29.0,76.19,4.09,0,77.19,15,59.03,35.0,0.0,238.3,18.159999999999997,-6.0,0.0,-234.21
17,9.0,1.16,49.60000000000001,27,2.16,15,37.16,27.0,0.0,16.95,-35.0,-18.0,27.0,32.650000000000006
18,21.0,79.03,60.69,0,80.03,15,66.34,28.0,0.0,91.82,13.689999999999998,-7.0,0.0,-31.129999999999995
19,22.0,93.66,18.35,0,94.66,15,70.56,6.0,0.0,2.43,24.099999999999994,16.0,0.0,15.920000000000002
20,40.0,9.83,10286.44,133,10.83,15,55.59,5.0,0.0,62.97,-44.760000000000005,35.0,133.0,10223.470000000001
21,6.0,38.77,47.85,0,39.77,15,73.66,12.0,0.0,16.78,-33.88999999999999,-6.0,0.0,31.07
22,8.0,24.83,41.99,0,25.83,15,82.87,29.0,0.0,408.68,-57.040000000000006,-21.0,0.0,-366.69
23,27.0,43.47,1016.98,0,44.47,15,57.53,12.0,0.0,56.87,-13.060000000000002,15.0,0.0,960.11
24,24.0,28.13,6.91,0,29.13,15,71.41,26.0,0.0,497.28,-42.28,-2.0,0.0,-490.36999999999995
25,22.0,60.29,487.28,0,61.29,15,29.96,21.0,0.0,17.94,31.33,1.0,0.0,469.34
26,35.0,81.2,354.44,0,82.2,15,42.87,32.0,0.0,1094.37,39.330000000000005,3.0,0.0,-739.9299999999998
27,7.0,7.11,47.14,0,8.11,15,9.24,27.0,1.0,2306.62,-1.1300000000000008,-20.0,-1.0,-2259.48
28,18.0,32.7,5.37,0,33.7,15,5.1,19.0,104.0,2313.17,28.6,-1.0,-104.0,-2307.8
29,9.0,93.13,2.08,0,94.13,15,64.95,2.0,0.0,55.3,29.179999999999993,7.0,0.0,-53.22
30,17.0,67.26,38.13,0,68.26,15,117.71,6.0,0.0,5.14,-49.44999999999999,11.0,0.0,32.99
31,25.0,15.74,31.64,0,16.740000000000002,15,1.4,7.0,6.0,2759.95,15.340000000000002,18.0,-6.0,-2728.31
32,16.0,41.22,16.43,0,42.22,15,94.13,5.0,0.0,38.83,-51.91,11.0,0.0,-22.4
33,45.0,97.27,-751.3399999999999,0,0.0,15,60.34,21.0,0.0,34.04,-60.34,24.0,0.0,-785.3799999999999
34,19.0,46.51,34.27,0,47.51,15,82.52,12.0,0.0,36.06,-35.01,7.0,0.0,-1.7899999999999991
35,36.0,42.27,16.86,0,43.27,15,39.64,12.0,0.0,2.59,3.6300000000000026,24.0,0.0,14.27
36,15.0,50.27,8.47,0,51.27,15,74.17,21.0,0.0,14.43,-22.9,-6.0,0.0,-5.959999999999999
37,10.0,41.25,10.52,0,42.25,15,9.26,44.0,1856.0,10374.56,32.99,-34.0,-1856.0,-10364.039999999999
38,12.0,56.53,56.87,0,57.53,15,90.46,20.0,0.0,24.4,-32.92999999999999,-8.0,0.0,32.47
39,28.0,57.97,18.64,0,58.97,15,94.06,2.0,0.0,66.52,-35.09,26.0,0.0,-47.879999999999995
40,26.0,95.79,1.3,0,96.79,15,79.52,14.0,0.0,24.01,17.27000000000001,12.0,0.0,-22.71
41,3.0,32.05,20.38,0,33.05,15,32.230000000000004,5.0,0.0,133.19,0.8199999999999932,-2.0,0.0,-112.81
42,4.0,67.66,18.39,0,68.66,15,14.68,42.0,0.0,10153.44,53.98,-38.0,0.0,-10135.050000000001
43,27.0,60.72,21.94,0,61.72,15,94.66,22.0,0.0,18.35,-32.94,5.0,0.0,3.59
44,36.0,60.96,196.53,0,61.96,15,80.03,21.0,0.0,60.69,-18.07,15.0,0.0,135.84
45,27.0,36.16,16.95,0,37.16,15,25.83,8.0,0.0,41.99,11.329999999999998,19.0,0.0,-25.040000000000003
46,28.0,65.34,91.82,0,66.34,15,77.19,29.0,0.0,4.09,-10.849999999999994,-1.0,0.0,87.72999999999999
47,6.0,69.56,2.43,0,70.56,15,73.39,8.0,0.0,3.39,-2.8299999999999983,-2.0,0.0,-0.96
48,7.0,57.4,4.45,0,58.4,15,22.76,10.0,0.0,1.82,35.64,-3.0,0.0,2.63
49,14.0,75.81,6.78,0,76.81,15,2.6799999999999997,9.0,24.0,124.28,74.13,5.0,-24.0,-117.5
0,25.0,5.18,2214.06,0,6.18,16,51.27,15.0,0.0,8.47,-45.09,10.0,0.0,2205.59
1,21.0,7.39,2131.15,0,8.39,16,8.11,7.0,0.0,47.14,0.28000000000000114,14.0,0.0,2084.01
2,2.0,63.95,55.3,0,64.95,16,33.7,18.0,0.0,5.37,31.25,-16.0,0.0,49.93
3,6.0,116.71,5.14,0,117.71,16,94.13,9.0,0.0,2.08,23.58,-3.0,0.0,3.0599999999999996
4,14.0,0.4,2598.69,1,1.4,16,68.26,17.0,0.0,38.13,-66.86,-3.0,1.0,2560.56
5,5.0,93.13,38.83,0,94.13,16,16.740000000000002,25.0,0.0,31.64,77.38999999999999,-20.0,0.0,7.189999999999998
6,20.0,89.46,24.4,0,90.46,16,42.22,16.0,0.0,16.43,48.239999999999995,4.0,0.0,7.969999999999999
7,21.0,59.34,34.04,0,60.34,16,0.0,45.0,0.0,-751.3399999999999,60.34,-24.0,0.0,785.3799999999999
8,12.0,81.52,36.06,0,82.52,16,47.51,19.0,0.0,34.27,35.01,-7.0,0.0,1.7899999999999991
9,12.0,38.64,2.59,0,39.64,16,43.27,36.0,0.0,16.86,-3.6300000000000026,-24.0,0.0,-14.27
10,21.0,73.17,14.43,0,74.17,16,42.25,10.0,0.0,10.52,31.92,11.0,0.0,3.91
11,44.0,14.19,13588.88,1625,15.19,16,76.81,14.0,0.0,6.78,-61.620000000000005,30.0,1625.0,13582.099999999999
12,14.0,78.52,24.01,0,79.52,16,58.97,28.0,0.0,18.64,20.549999999999997,-14.0,0.0,5.370000000000001
13,2.0,93.06,66.52,0,94.06,16,96.79,26.0,0.0,1.3,-2.730000000000004,-24.0,0.0,65.22
14,10.0,21.76,1.82,0,22.76,16,33.05,3.0,0.0,20.38,-10.289999999999996,7.0,0.0,-18.56
15,8.0,72.39,3.39,0,73.39,16,68.66,4.0,0.0,18.39,4.730000000000004,4.0,0.0,-15.0
16,29.0,76.19,4.09,0,77.19,16,61.72,27.0,0.0,21.94,15.469999999999999,2.0,0.0,-17.85
17,9.0,1.16,49.60000000000001,0,2.16,16,61.96,36.0,0.0,196.53,-59.8,-27.0,0.0,-146.93
18,21.0,83.0,58.03,0,84.0,16,37.16,27.0,0.0,16.95,46.84,-6.0,0.0,41.08
19,22.0,93.66,18.35,0,94.66,16,66.34,28.0,0.0,91.82,28.319999999999993,-6.0,0.0,-73.47
20,41.0,0.55,10555.55,373,1.55,16,70.56,6.0,0.0,2.43,-69.01,35.0,373.0,10553.119999999999
21,6.0,38.77,47.85,0,39.77,16,58.4,7.0,0.0,4.45,-18.629999999999995,-1.0,0.0,43.4
22,8.0,24.83,41.99,0,25.83,16,82.2,35.0,0.0,354.44,-56.370000000000005,-27.0,0.0,-312.45
23,31.0,46.36,916.06,0,47.36,16,57.53,12.0,0.0,56.87,-10.170000000000002,19.0,0.0,859.1899999999999
24,24.0,28.13,6.91,0,29.13,16,61.29,22.0,0.0,487.28,-32.16,2.0,0.0,-480.36999999999995
25,19.0,64.69,288.81,0,65.69,16,29.13,24.0,0.0,6.91,36.56,-5.0,0.0,281.9
26,36.0,81.76,288.3,0,82.76,16,44.47,27.0,0.0,1016.98,38.290000000000006,9.0,0.0,-728.6800000000001
27,7.0,7.11,47.14,0,8.11,16,5.1,21.0,90.0,2311.38,3.01,-14.0,-90.0,-2264.2400000000002
28,18.0,32.7,5.37,0,33.7,16,64.95,2.0,0.0,55.3,-31.25,16.0,0.0,-49.93
29,9.0,93.13,2.08,0,94.13,16,117.71,6.0,0.0,5.14,-23.58,3.0,0.0,-3.0599999999999996
30,17.0,67.26,38.13,0,68.26,16,1.4,8.0,3.0,2714.15,66.86,9.0,-3.0,-2676.02
31,25.0,15.74,31.64,0,16.740000000000002,16,94.13,5.0,0.0,38.83,-77.38999999999999,20.0,0.0,-7.189999999999998
32,12.0,47.8,3.18,0,48.8,16,90.46,20.0,0.0,24.4,-41.66,-8.0,0.0,-21.22
33,45.0,97.27,-751.3399999999999,0,0.0,16,60.34,21.0,0.0,34.04,-60.34,24.0,0.0,-785.3799999999999
34,19.0,46.51,34.27,0,47.51,16,82.52,12.0,0.0,36.06,-35.01,7.0,0.0,-1.7899999999999991
35,36.0,42.27,16.86,0,43.27,16,39.64,12.0,0.0,2.59,3.6300000000000026,24.0,0.0,14.27
36,15.0,50.27,8.47,0,51.27,16,74.17,21.0,0.0,14.43,-22.9,-6.0,0.0,-5.959999999999999
37,10.0,41.25,10.52,0,42.25,16,14.26,45.0,1672.0,11973.88,27.990000000000002,-35.0,-1672.0,-11963.359999999999
38,12.0,56.53,56.87,0,57.53,16,8.59,23.0,74.0,2215.15,48.94,-11.0,-74.0,-2158.28
39,28.0,57.97,18.64,0,58.97,16,94.06,2.0,0.0,66.52,-35.09,26.0,0.0,-47.879999999999995
40,26.0,95.79,1.3,0,96.79,16,22.76,10.0,0.0,1.82,74.03,16.0,0.0,-0.52
41,3.0,32.05,20.38,0,33.05,16,73.39,8.0,0.0,3.39,-40.34,-5.0,0.0,16.99
42,4.0,67.66,18.39,0,68.66,16,77.19,29.0,0.0,4.09,-8.530000000000001,-25.0,0.0,14.3
43,27.0,60.72,21.94,0,61.72,16,2.16,9.0,27.0,49.60000000000001,59.56,18.0,-27.0,-27.660000000000007
44,35.0,56.99,132.47,0,57.99,16,80.03,21.0,0.0,60.69,-22.04,14.0,0.0,71.78
45,27.0,36.16,16.95,0,37.16,16,94.66,22.0,0.0,18.35,-57.5,5.0,0.0,-1.4000000000000021
46,33.0,71.28,3.44,0,72.28,16,10.83,40.0,133.0,10286.44,61.45,-7.0,-133.0,-10283.0
47,6.0,69.56,2.43,0,70.56,16,39.77,6.0,0.0,47.85,30.79,0.0,0.0,-45.42
48,7.0,57.4,4.45,0,58.4,16,25.83,8.0,0.0,41.99,32.57,-1.0,0.0,-37.54
49,14.0,75.81,6.78,0,76.81,16,79.52,14.0,0.0,24.01,-2.7099999999999937,0.0,0.0,-17.23
0,23.0,7.59,2214.06,0,8.59,17,51.27,15.0,0.0,8.47,-42.68000000000001,8.0,0.0,2205.59
1,21.0,4.1,2131.15,0,5.1,17,43.27,36.0,0.0,16.86,-38.17,-15.0,0.0,2114.29
2,2.0,63.95,55.3,0,64.95,17,47.51,19.0,0.0,34.27,17.440000000000005,-17.0,0.0,21.029999999999994
3,6.0,116.71,5.14,0,117.71,17,0.0,45.0,0.0,-751.3399999999999,117.71,-39.0,0.0,756.4799999999999
4,14.0,2.28,2513.21,0,3.28,17,33.7,18.0,0.0,5.37,-30.42,-4.0,0.0,2507.84
5,5.0,93.13,38.83,0,94.13,17,16.740000000000002,25.0,0.0,31.64,77.38999999999999,-20.0,0.0,7.189999999999998
6,20.0,89.46,24.4,0,90.46,17,68.26,17.0,0.0,38.13,22.19999999999999,3.0,0.0,-13.730000000000004
7,20.0,65.69,7.7,0,66.69,17,94.13,9.0,0.0,2.08,-27.439999999999998,11.0,0.0,5.62
8,12.0,81.52,36.06,0,82.52,17,42.25,10.0,0.0,10.52,40.269999999999996,2.0,0.0,25.540000000000003
9,12.0,38.64,2.59,0,39.64,17,48.8,12.0,0.0,3.18,-9.159999999999997,0.0,0.0,-0.5900000000000003
10,21.0,73.17,14.43,0,74.17,17,57.53,12.0,0.0,56.87,16.64,9.0,0.0,-42.44
11,42.0,13.3,15153.43,1669,14.3,17,61.72,27.0,0.0,21.94,-47.42,15.0,1669.0,15131.49
12,14.0,78.52,24.01,0,79.52,17,96.79,26.0,0.0,1.3,-17.27000000000001,-12.0,0.0,22.71
13,2.0,102.31,4.61,0,103.31,17,33.05,3.0,0.0,20.38,70.26,-1.0,0.0,-15.77
14,10.0,21.76,1.82,0,22.76,17,68.66,4.0,0.0,18.39,-45.89999999999999,6.0,0.0,-16.57
15,8.0,72.39,3.39,0,73.39,17,57.99,35.0,0.0,132.47,15.399999999999999,-27.0,0.0,-129.08
16,29.0,76.19,4.09,0,77.19,17,37.16,27.0,0.0,16.95,40.03,2.0,0.0,-12.86
17,9.0,1.16,52.60000000000001,3,2.16,17,72.28,33.0,0.0,3.44,-70.12,-24.0,3.0,49.16000000000001
18,21.0,83.0,58.03,0,84.0,17,70.56,6.0,0.0,2.43,13.439999999999998,15.0,0.0,55.6
19,22.0,93.66,18.35,0,94.66,17,58.4,7.0,0.0,4.45,36.26,15.0,0.0,13.900000000000002
20,37.0,1.87,10766.28,324,2.87,17,76.81,14.0,0.0,6.78,-73.94,23.0,324.0,10759.5
21,6.0,38.77,47.85,0,39.77,17,8.11,7.0,0.0,47.14,31.660000000000004,-1.0,0.0,0.7100000000000009
22,8.0,24.83,41.99,0,25.83,17,58.97,28.0,0.0,18.64,-33.14,-20.0,0.0,23.35
23,33.0,46.57,778.73,0,47.57,17,82.76,36.0,0.0,288.3,-35.190000000000005,-3.0,0.0,490.43
24,24.0,28.13,6.91,0,29.13,17,65.69,19.0,0.0,288.81,-36.56,5.0,0.0,-281.9
25,21.0,63.21,157.26,0,64.21000000000001,17,6.18,25.0,0.0,2214.06,58.03000000000001,-4.0,0.0,-2056.8
26,37.0,80.81,178.6,0,81.81,17,29.13,24.0,0.0,6.91,52.68000000000001,13.0,0.0,171.69
27,7.0,7.11,47.14,0,8.11,17,8.39,21.0,0.0,2131.15,-0.28000000000000114,-14.0,0.0,-2084.01
28,18.0,32.7,5.37,0,33.7,17,64.95,2.0,0.0,55.3,-31.25,16.0,0.0,-49.93
29,9.0,93.13,2.08,0,94.13,17,117.71,6.0,0.0,5.14,-23.58,3.0,0.0,-3.0599999999999996
30,17.0,67.26,38.13,0,68.26,17,1.4,14.0,1.0,2598.69,66.86,3.0,-1.0,-2560.56
31,25.0,15.74,31.64,0,16.740000000000002,17,94.13,5.0,0.0,38.83,-77.38999999999999,20.0,0.0,-7.189999999999998
32,12.0,47.8,3.18,0,48.8,17,90.46,20.0,0.0,24.4,-41.66,-8.0,0.0,-21.22
33,45.0,97.27,-751.3399999999999,0,0.0,17,82.52,12.0,0.0,36.06,-82.52,33.0,0.0,-787.3999999999999
34,21.0,42.02,29.13,0,43.02,17,39.64,12.0,0.0,2.59,3.3800000000000026,9.0,0.0,26.54
35,36.0,42.27,16.86,0,43.27,17,74.17,21.0,0.0,14.43,-30.9,15.0,0.0,2.4299999999999997
36,15.0,50.27,8.47,0,51.27,17,15.19,44.0,1625.0,13588.88,36.080000000000005,-29.0,-1625.0,-13580.41
37,10.0,41.25,10.52,0,42.25,17,60.34,21.0,0.0,34.04,-18.090000000000003,-11.0,0.0,-23.52
38,12.0,56.53,56.87,0,57.53,17,94.06,2.0,0.0,66.52,-36.53,10.0,0.0,-9.649999999999999
39,28.0,57.97,18.64,0,58.97,17,79.52,14.0,0.0,24.01,-20.549999999999997,14.0,0.0,-5.370000000000001
40,26.0,95.79,1.3,0,96.79,17,25.83,8.0,0.0,41.99,70.96000000000001,18.0,0.0,-40.690000000000005
41,3.0,32.05,20.38,0,33.05,17,39.77,6.0,0.0,47.85,-6.720000000000006,-3.0,0.0,-27.470000000000002
42,4.0,67.66,18.39,0,68.66,17,1.55,41.0,373.0,10555.55,67.11,-37.0,-373.0,-10537.16
43,27.0,60.72,21.94,0,61.72,17,94.66,22.0,0.0,18.35,-32.94,5.0,0.0,3.59
44,37.0,57.56,11.73,0,58.56,17,47.36,31.0,0.0,916.06,11.200000000000003,6.0,0.0,-904.3299999999999
45,27.0,36.16,16.95,0,37.16,17,2.16,9.0,0.0,49.60000000000001,35.0,18.0,0.0,-32.650000000000006
46,33.0,71.28,3.44,0,72.28,17,77.19,29.0,0.0,4.09,-4.909999999999997,4.0,0.0,-0.6499999999999999
47,6.0,69.56,2.43,0,70.56,17,73.39,8.0,0.0,3.39,-2.8299999999999983,-2.0,0.0,-0.96
48,7.0,57.4,4.45,0,58.4,17,22.76,10.0,0.0,1.82,35.64,-3.0,0.0,2.63
49,14.0,75.81,6.78,0,76.81,17,84.0,21.0,0.0,58.03,-7.189999999999998,-7.0,0.0,-51.25
0,25.0,5.54,2157.0,0,6.54,18,51.27,15.0,0.0,8.47,-44.730000000000004,10.0,0.0,2148.53
1,23.0,0.34,2001.87,26,1.34,18,8.11,7.0,0.0,47.14,-6.77,16.0,26.0,1954.7299999999998
2,3.0,57.81,19.69,0,58.81,18,33.7,18.0,0.0,5.37,25.11,-15.0,0.0,14.32
3,6.0,116.71,5.14,0,117.71,18,94.13,9.0,0.0,2.08,23.58,-3.0,0.0,3.0599999999999996
4,14.0,0.4,2513.21,0,1.4,18,68.26,17.0,0.0,38.13,-66.86,-3.0,0.0,2475.08
5,5.0,93.13,38.83,0,94.13,18,16.740000000000002,25.0,0.0,31.64,77.38999999999999,-20.0,0.0,7.189999999999998
6,24.0,87.6,14.4,0,88.6,18,48.8,12.0,0.0,3.18,39.8,12.0,0.0,11.22
7,20.0,65.69,7.7,0,66.69,18,0.0,45.0,0.0,-751.3399999999999,66.69,-25.0,0.0,759.04
8,12.0,81.52,36.06,0,82.52,18,43.02,21.0,0.0,29.13,39.49999999999999,-9.0,0.0,6.930000000000003
9,12.0,38.64,2.59,0,39.64,18,43.27,36.0,0.0,16.86,-3.6300000000000026,-24.0,0.0,-14.27
10,21.0,73.17,14.43,0,74.17,18,42.25,10.0,0.0,10.52,31.92,11.0,0.0,3.91
11,45.0,10.57,16840.31,1774,11.57,18,81.81,37.0,0.0,178.6,-70.24000000000001,8.0,1774.0,16661.710000000003
12,14.0,78.52,24.01,0,79.52,18,58.97,28.0,0.0,18.64,20.549999999999997,-14.0,0.0,5.370000000000001
13,2.0,102.31,4.61,0,103.31,18,96.79,26.0,0.0,1.3,6.519999999999996,-24.0,0.0,3.3100000000000005
14,10.0,21.76,1.82,0,22.76,18,33.05,3.0,0.0,20.38,-10.289999999999996,7.0,0.0,-18.56
15,8.0,72.39,3.39,0,73.39,18,68.66,4.0,0.0,18.39,4.730000000000004,4.0,0.0,-15.0
16,29.0,76.19,4.09,0,77.19,18,61.72,27.0,0.0,21.94,15.469999999999999,2.0,0.0,-17.85
17,9.0,1.16,52.60000000000001,0,2.16,18,58.56,37.0,0.0,11.73,-56.400000000000006,-28.0,0.0,40.870000000000005
18,21.0,83.0,58.03,0,84.0,18,37.16,27.0,0.0,16.95,46.84,-6.0,0.0,41.08
19,22.0,93.66,18.35,0,94.66,18,72.28,33.0,0.0,3.44,22.379999999999995,-11.0,0.0,14.910000000000002
20,30.0,3.64,10820.58,199,4.640000000000001,18,70.56,6.0,0.0,2.43,-65.92,24.0,199.0,10818.15
21,6.0,38.77,47.85,0,39.77,18,58.4,7.0,0.0,4.45,-18.629999999999995,-1.0,0.0,43.4
22,8.0,24.83,41.99,0,25.83,18,76.81,14.0,0.0,6.78,-50.980000000000004,-6.0,0.0,35.21
23,30.0,47.37,525.54,0,48.37,18,57.53,12.0,0.0,56.87,-9.160000000000004,18.0,0.0,468.66999999999996
24,24.0,28.13,6.91,0,29.13,18,64.21000000000001,21.0,0.0,157.26,-35.08000000000001,3.0,0.0,-150.35
25,16.0,68.67,93.21,0,69.67,18,29.13,24.0,0.0,6.91,40.540000000000006,-8.0,0.0,86.3
26,38.0,87.56,20.47,0,88.56,18,47.57,33.0,0.0,778.73,40.99,5.0,0.0,-758.26
27,7.0,7.11,47.14,0,8.11,18,8.59,23.0,0.0,2214.06,-0.4800000000000004,-16.0,0.0,-2166.92
28,18.0,32.7,5.37,0,33.7,18,5.1,21.0,0.0,2131.15,28.6,-3.0,0.0,-2125.78
29,9.0,93.13,2.08,0,94.13,18,64.95,2.0,0.0,55.3,29.179999999999993,7.0,0.0,-53.22
30,17.0,67.26,38.13,0,68.26,18,117.71,6.0,0.0,5.14,-49.44999999999999,11.0,0.0,32.99
31,25.0,15.74,31.64,0,16.740000000000002,18,3.28,14.0,0.0,2513.21,13.460000000000003,11.0,0.0,-2481.57
